zona_id,parroquia_sat,fuente_margen,poblacion_total,poblacion_votante,censo_nbi_pobreza_pct,tasa_desempleo_pea,censo_edad_15_29_pct,censo_hombres_pct,joven_hombre_pct,joven_mujer_pct,joven_pobre_pct,joven_no_pobre_pct,margen_usado,indice_afinidad,e_votos_afines
50-282,Quito,real_barrio_cne,4235,3239,0.11568674125208284,0.07945463093559003,0.25832349468713106,0.47461629279811096,0.12892561983471074,0.1293978748524203,0.02833530106257379,0.22880755608028336,0.2900763358778626,0.5650943898372349,1830.340728682804
50-323,Quito,real_barrio_cne,4603,3590,0.09515533347816642,0.15132924335378323,0.26786878122963287,0.4742559200521399,0.1346947642841625,0.13317401694547035,0.024331957419074516,0.24353682381055833,0.2497268302374093,0.5097212626751959,1829.8993330039534
50-033,Quito,real_barrio_cne,3626,2691,0.12244897959183673,0.15067024128686327,0.26365140650854935,0.4801434087148373,0.1321014892443464,0.13154991726420298,0.03337010479867623,0.23028130170987313,0.3736230842911878,0.6797486997336066,1829.2037509831355
50-328,Quito,real_barrio_cne,4195,3284,0.048414023372287146,0.1390051139005114,0.22598331346841477,0.4686531585220501,0.11513706793802145,0.11084624553039332,0.0100119189511323,0.21573301549463647,0.2836121437422552,0.5562233385704759,1826.637443865443
50-391,Quito,real_barrio_cne,5244,4010,0.049573973663826494,0.09819213045019497,0.2707856598016781,0.4792143401983219,0.13234172387490464,0.13844393592677345,0.016590389016018305,0.2429443173150267,0.2096615562626555,0.45473819719838554,1823.500170765526
84-006,Tumbaco,real_parroquia,4835,3854,0.06018614270941055,0.04652042360060514,0.20186142709410548,0.47735263702171665,0.0984488107549121,0.10341261633919338,0.012616339193381593,0.1892450879007239,0.2229687262954856,0.4730001215193621,1822.9424683356215
50-191,Quito,real_barrio_cne,2800,2513,0.1651673263763944,0.05519828510182208,0.25857142857142856,0.4496428571428571,0.115,0.14357142857142857,0.04071428571428572,0.21714285714285714,0.4061395759717314,0.7243722905338109,1820.347566111467
84-001,Tumbaco,real_parroquia,5211,3845,0.22529265016311648,0.12014519056261343,0.25772404528881215,0.48397620418345805,0.1247361350988294,0.13298791018998274,0.05776242563807331,0.19996161965073883,0.2229687262954856,0.4730001215193621,1818.6854672419472
50-330,Quito,real_barrio_cne,4097,3262,0.055162313888210884,0.08248423095584667,0.24456919697339516,0.484012692213815,0.1257017329753478,0.11886746399804735,0.011715889675372224,0.23285330729802295,0.2836121437422552,0.5562233385704759,1814.4005304168925
84-015,Tumbaco,real_parroquia,5183,3815,0.18432734993244548,0.08163992869875222,0.273972602739726,0.48176731622612384,0.13351340922245802,0.140459193517268,0.04842755161103608,0.22554505112868994,0.2229687262954856,0.4730001215193621,1804.4954635963663
50-100,Quito,real_barrio_cne,3956,3023,0.11880687563195147,0.11223087494273935,0.24772497472194135,0.4840748230535895,0.12714863498483317,0.12057633973710818,0.027805864509605663,0.2199191102123357,0.3121550160188366,0.595393783686324,1799.8754080837575
50-111,Quito,real_barrio_cne,3826,3022,0.23941453214845793,0.07890148212728858,0.21432305279665448,0.47987454260324097,0.10507056978567694,0.10925248301097752,0.04181913225300575,0.17250392054364871,0.3121550160188366,0.595393783686324,1799.2800143000711
84-010,Tumbaco,real_parroquia,4961,3795,0.14714775246926023,0.0653211009174312,0.2473291675065511,0.4793388429752066,0.1273936706309212,0.11993549687562992,0.038701874622052004,0.2086272928844991,0.2229687262954856,0.4730001215193621,1795.035461165979
50-178,Quito,real_barrio_cne,2191,1970,0.2491968793024323,0.0351506456241033,0.12779552715654952,0.4509356458238247,0.05568233683249658,0.07211319032405294,0.028297581013235967,0.09949794614331356,0.5407232105252602,0.9090664173086987,1790.8608420981366
56-020,Conocoto,real_parroquia,3435,2724,0.10742358078602621,0.10208333333333333,0.23406113537117904,0.46812227074235807,0.11062590975254731,0.12343522561863174,0.021834061135371178,0.21222707423580786,0.3563718564566261,0.6560741982143916,1787.1461159360028
50-207,Quito,real_barrio_cne,4127,2962,0.24376060092076568,0.10777300906056271,0.2735643324448752,0.48534044099830387,0.12866488975042403,0.14489944269445118,0.07123818754543251,0.2023261448994427,0.3176688362094704,0.6029606041892865,1785.9693096086667
77-003,Pomasqui,real_parroquia,3826,2988,0.11395713538944068,0.0931615460852329,0.23549398849973863,0.4683742812336644,0.11787767903815996,0.11761630946157867,0.02770517511761631,0.20778881338212232,0.3126380000748475,0.596056600668248,1781.0171227967248
50-375,Quito,real_barrio_cne,5002,3872,0.12674930027988804,0.15132547864506626,0.2632946821271491,0.49300279888044785,0.133546581367453,0.12974810075969612,0.029388244702119152,0.23390643742502998,0.2107060991505236,0.4561716622492717,1766.29667622918
50-151,Quito,real_barrio_cne,2220,1942,0.07117117117117117,0.04036827195467422,0.1783783783783784,0.4536036036036036,0.08333333333333333,0.09504504504504505,0.011711711711711712,0.16666666666666666,0.5407232105252602,0.9090664173086987,1765.4069824134929
50-167,Quito,real_barrio_cne,2778,2381,0.04576576576576576,0.07586206896551724,0.18934485241180707,0.44420446364290855,0.08999280057595392,0.09935205183585313,0.009719222462203024,0.17962562994960404,0.4175,0.739962622914521,1761.8510051594744
50-291,Quito,real_barrio_cne,3900,3217,0.03942282916774027,0.11228915662650603,0.2312820512820513,0.48205128205128206,0.12282051282051282,0.10846153846153846,0.007948717948717949,0.22076923076923077,0.2735524622762896,0.5424180635817769,1744.9589105425764
50-102,Quito,real_barrio_cne,3763,2929,0.14350252458145096,0.08236389018147976,0.2668083975551422,0.4876428381610417,0.13606165293648684,0.13074674461865532,0.0385330853042785,0.22827531225086367,0.3121550160188366,0.595393783686324,1743.908392417243
55-011,Calderón,real_parroquia,7001,5114,0.14526737203317128,0.1414419372592185,0.2809598628767319,0.4916440508498786,0.13383802313955148,0.1471218397371804,0.038708755892015424,0.24225110698471647,0.1266315416264707,0.3407930202813737,1742.8155057189451
50-267,Quito,real_barrio_cne,3956,3113,0.1307206068268015,0.09283088235294118,0.24721941354903942,0.4924165824064712,0.12942366026289182,0.11779575328614762,0.03564206268958544,0.211577350859454,0.2855555061574712,0.5588902870852502,1739.825463696384
50-260,Quito,real_barrio_cne,4751,3805,0.07666385846672283,0.0980465815176559,0.23952852031151337,0.4784255946116607,0.1292359503262471,0.11029256998526626,0.01725952431067144,0.22226899600084193,0.210236634531113,0.4555273984929733,1733.2817512657634
50-253,Quito,real_barrio_cne,3223,2693,0.06053042121684867,0.06980703745743473,0.23859757989450822,0.4762643499844865,0.12503878374185542,0.11355879615265281,0.018305926155755506,0.2202916537387527,0.3468807906114886,0.6430492555885968,1731.7316453000913
50-265,Quito,real_barrio_cne,3958,3088,0.10864072764022234,0.11242344706911636,0.2791814047498737,0.4946942900454775,0.14679130874178878,0.13239009600808488,0.03461344113188479,0.24456796361798888,0.2855555061574712,0.5588902870852502,1725.8532065192528
55-049,Calderón,real_parroquia,6740,5059,0.12201276532581268,0.09946091644204852,0.25089020771513354,0.4916913946587537,0.12537091988130564,0.1255192878338279,0.026706231454005934,0.2241839762611276,0.1266315416264707,0.3407930202813737,1724.0718896034696
50-057,Quito,real_barrio_cne,4069,2891,0.21643087614792753,0.157644824311491,0.2695994101744901,0.47825018432047184,0.1292700909314328,0.14032931924305725,0.050872450233472595,0.21479478987466208,0.3121550160188366,0.595393783686324,1721.2834286371626
50-058,Quito,real_barrio_cne,3947,2872,0.2133265771472004,0.15585079202861524,0.288066886242716,0.4834051178109957,0.1418799087914872,0.14618697745122877,0.061565746136306054,0.22650114010640993,0.3121550160188366,0.595393783686324,1709.9709467471225
50-066,Quito,real_barrio_cne,2777,2290,0.07505438723712836,0.094375,0.2329852358660425,0.4692113791861721,0.11847317248829672,0.11451206337774576,0.016564638098667626,0.21570039611091105,0.4198480067552553,0.7431848799055887,1701.8933749837981
50-092,Quito,real_barrio_cne,3384,2859,0.0357565011820331,0.06909090909090909,0.2157210401891253,0.45656028368794327,0.10815602836879433,0.10756501182033097,0.0076832151300236405,0.20803782505910165,0.3116109731316324,0.5946471733996156,1700.096268749501
50-281,Quito,real_barrio_cne,3821,2987,0.10159727677402461,0.10492923377257199,0.24470034022507198,0.4836430253860246,0.12195760272180058,0.1227427375032714,0.021983773881182937,0.22271656634388903,0.2900763358778626,0.5650943898372349,1687.9369424438207
50-032,Quito,real_barrio_cne,3330,2481,0.08858858858858859,0.12813211845102507,0.27807807807807805,0.4936936936936937,0.13753753753753753,0.14054054054054055,0.021021021021021023,0.25705705705705706,0.3736230842911878,0.6797486997336066,1686.456524039078
70-999,Nayón,real_parroquia,2920,2274,0.11883561643835616,0.04619076184763048,0.20410958904109588,0.48356164383561645,0.10821917808219178,0.0958904109589041,0.0273972602739726,0.17671232876712328,0.4183705241307732,0.7411572755534023,1685.3916446084368
57-012,Cumbayá,real_parroquia,2677,1947,0.14904744116548374,0.11072664359861592,0.2812850205453866,0.49570414643257377,0.15016809861785582,0.13111692192753083,0.04333208815838625,0.23795293238700038,0.5085832739521928,0.8649595870863216,1684.0763160570682
50-289,Quito,real_barrio_cne,3261,2617,0.057344372891751,0.08328736900165472,0.22355105795768168,0.4676479607482367,0.11683532658693652,0.10671573137074516,0.012572830420116528,0.21097822753756518,0.3468807906114886,0.6430492555885968,1682.859901875358
50-257,Quito,real_barrio_cne,3691,3043,0.06800325115144946,0.09702660406885759,0.22785153075047412,0.48523435383364943,0.11108100785694934,0.11677052289352478,0.015984827959902467,0.21186670279057165,0.2807270676816425,0.5522640413984111,1680.5394779753651
50-170,Quito,real_barrio_cne,2113,1844,0.04838709677419355,0.04953998584571833,0.19451017510648366,0.45858968291528635,0.08802650260293422,0.10648367250354945,0.00709891150023663,0.18646474207288216,0.5407232105252602,0.9090664173086987,1676.3184735172406
50-408,Quito,real_barrio_cne,4957,3677,0.09683276175105911,0.14441519368183528,0.2757716360702038,0.4926366754085132,0.13798668549525922,0.13778495057494453,0.028242888844058907,0.24752874722614485,0.2096615562626555,0.45473819719838554,1672.0723510984637
50-189,Quito,real_barrio_cne,2667,2308,0.07741935483870968,0.09441805225653206,0.23697037870266216,0.47844019497562806,0.1177352830896138,0.11923509561304838,0.021747281589801274,0.2144731908511436,0.4061395759717314,0.7243722905338109,1671.8512465520355
50-251,Quito,real_barrio_cne,3689,2954,0.061513336962438755,0.10689655172413794,0.2350230414746544,0.4730279208457577,0.11114123068582271,0.12388181078883166,0.013553808620222282,0.22065600433721877,0.2900763358778626,0.5650943898372349,1669.288827579192
50-031,Quito,real_barrio_cne,3205,2452,0.09734789391575663,0.08349900596421471,0.2645865834633385,0.49578783151326056,0.12854914196567863,0.1360374414976599,0.022776911076443057,0.24180967238689546,0.3736230842911878,0.6797486997336066,1666.7438117468034
56-029,Conocoto,real_parroquia,3203,2540,0.08680664368536509,0.08955223880597014,0.22822354043084608,0.49953168904152356,0.12113643459256947,0.10708710583827662,0.02123009678426475,0.20699344364658134,0.3563718564566261,0.6560741982143916,1666.4284634645546
50-263,Quito,real_barrio_cne,3801,2981,0.08287292817679558,0.11063829787234042,0.2430939226519337,0.47750591949486976,0.12154696132596685,0.12154696132596685,0.02157327019205472,0.22152065245987898,0.2855555061574712,0.5588902870852502,1666.051945801131
56-005,Conocoto,real_parroquia,3280,2538,0.10548780487804878,0.074034902168165,0.2274390243902439,0.48323170731707316,0.11310975609756098,0.11432926829268293,0.028658536585365855,0.19878048780487806,0.3563718564566261,0.6560741982143916,1665.116315068126
57-011,Cumbayá,real_parroquia,2598,1925,0.13212634822804314,0.05960729312762973,0.24749807544264818,0.4942263279445728,0.12509622786759045,0.12240184757505773,0.03464203233256351,0.2128560431100847,0.5085832739521928,0.8649595870863216,1665.0472051411691
50-309,Quito,real_barrio_cne,3713,3053,0.11284675464583895,0.13484302624806999,0.2456234850525182,0.4834365741987611,0.1252356584971721,0.12038782655534608,0.03043361163479666,0.21518987341772153,0.2735524622762896,0.5424180635817769,1656.002348115165
50-383,Quito,real_barrio_cne,4957,3615,0.2729473471857979,0.17602848101265822,0.2931208392172685,0.49989913253984264,0.15311680451886223,0.1400040346984063,0.08008876336493848,0.21303207585233003,0.2107060991505236,0.4561716622492717,1649.0605590311172
50-294,Quito,real_barrio_cne,3896,3037,0.11575975359342916,0.11466165413533834,0.23562628336755648,0.4797227926078029,0.11036960985626283,0.12525667351129363,0.029774127310061602,0.20585215605749488,0.2735524622762896,0.5424180635817769,1647.3236590978565
50-123,Quito,real_barrio_cne,3362,2516,0.16750966974114848,0.0824353448275862,0.24925639500297442,0.47501487209994053,0.12135633551457466,0.12790005948839978,0.04045211183819155,0.20880428316478286,0.3537960303510952,0.6525392962564884,1641.788869381325
56-026,Conocoto,real_parroquia,2970,2493,0.04676380887834632,0.05020673360897814,0.198989898989899,0.4727272727272727,0.09932659932659933,0.09966329966329966,0.011784511784511785,0.18686868686868688,0.3563718564566261,0.6560741982143916,1635.5929761484783
50-288,Quito,real_barrio_cne,3767,2890,0.09641434262948208,0.09435846230654019,0.2402442261746748,0.4850013273161667,0.11892752853729759,0.12131669763737722,0.023626227767454207,0.21608707194053622,0.2900763358778626,0.5650943898372349,1633.122786629609
50-208,Quito,real_barrio_cne,3676,2705,0.18090315560391731,0.1098546042003231,0.25217627856365615,0.4839499455930359,0.12540805223068552,0.1267682263329706,0.03890097932535364,0.2132752992383025,0.3176688362094704,0.6029606041892865,1631.00843433202
50-386,Quito,real_barrio_cne,4893,3532,0.17923564275495607,0.1508,0.28448804414469653,0.47782546494992845,0.13733905579399142,0.14714898835070508,0.044962190884937664,0.23952585325975884,0.2107060991505236,0.4561716622492717,1611.1983110644276
50-171,Quito,real_barrio_cne,2038,1771,0.05156172533465543,0.05644546147978642,0.17124631992149167,0.4646712463199215,0.08194308145240432,0.08930323846908735,0.010794896957801767,0.1604514229636899,0.5407232105252602,0.9090664173086987,1609.9566250537055
50-344,Quito,real_barrio_cne,3629,2886,0.0840683572216097,0.11226725082146768,0.22898870212179664,0.4789198126205566,0.11463213006337834,0.1143565720584183,0.01956461835216313,0.2094240837696335,0.2836121437422552,0.5562233385704759,1605.2605551143934
84-013,Tumbaco,real_parroquia,4540,3392,0.13566062748563854,0.07177225340817964,0.21894273127753303,0.4797356828193833,0.10859030837004405,0.11035242290748899,0.033480176211453744,0.18546255506607928,0.2229687262954856,0.4730001215193621,1604.4164121936763
50-113,Quito,real_barrio_cne,2051,1777,0.047992164544564155,0.056255247691015954,0.2052657240370551,0.46318868844466116,0.10336421257922965,0.10190151145782544,0.0078010726474890294,0.19746465138956606,0.535782464962518,0.9022860484298614,1603.3623080598636
50-227,Quito,real_barrio_cne,3830,2861,0.24621409921671017,0.14319359397079603,0.2906005221932115,0.48485639686684073,0.1381201044386423,0.1524804177545692,0.07258485639686683,0.21801566579634465,0.2855555061574712,0.5588902870852502,1598.985111350901
50-231,Quito,real_barrio_cne,3664,2858,0.0968886462882096,0.10014374700527072,0.2603711790393013,0.4814410480349345,0.12718340611353712,0.1331877729257642,0.02237991266375546,0.23799126637554585,0.2855555061574712,0.5588902870852502,1597.3084404896451
84-003,Tumbaco,real_parroquia,4408,3369,0.15403811252268604,0.07837384744341995,0.25499092558983666,0.4922867513611615,0.12477313974591651,0.13021778584392016,0.041742286751361164,0.2132486388384755,0.2229687262954856,0.4730001215193621,1593.537409398731
55-027,Calderón,real_parroquia,6042,4664,0.04850993377483444,0.105,0.24280039721946375,0.47831843760344256,0.12363455809334657,0.11916583912611718,0.009930486593843098,0.23270440251572327,0.1266315416264707,0.3407930202813737,1589.4586465923269
50-211,Quito,real_barrio_cne,3283,2634,0.14559853792263175,0.1207910208444682,0.24703015534572037,0.4931465123362778,0.12610417301248858,0.1209259823332318,0.031373743527261654,0.21565641181845874,0.3176688362094704,0.6029606041892865,1588.1982314345807
50-310,Quito,real_barrio_cne,3614,2925,0.07470946319867183,0.17737917289486796,0.2379634753735473,0.484781405644715,0.12313226342003321,0.11483121195351412,0.01466519092418373,0.2232982844493636,0.2735524622762896,0.5424180635817769,1586.5728359766974
50-091,Quito,real_barrio_cne,3176,2668,0.06405806248027769,0.09448818897637795,0.2169395465994962,0.4593828715365239,0.10138539042821158,0.11555415617128463,0.01102015113350126,0.20591939546599497,0.3116109731316324,0.5946471733996156,1586.5186586301743
50-399,Quito,real_barrio_cne,4777,3462,0.16229817571817992,0.1686451084731887,0.27129997906635966,0.48272974670295166,0.13041657944316518,0.14088339962319446,0.04563533598492778,0.2248272974670295,0.2096615562626555,0.45473819719838554,1574.3036387008108
50-203,Quito,real_barrio_cne,3147,2600,0.058187599364069954,0.10998206814106395,0.22529393072767714,0.4687003495392437,0.11312360978709883,0.11217032094057833,0.01271051795360661,0.21226564982523038,0.3176688362094704,0.6029606041892865,1567.697570892145
50-402,Quito,real_barrio_cne,4738,3428,0.16293794850147741,0.1982164572355087,0.28936260025327143,0.49493457154917686,0.14774166314900802,0.1416209371042634,0.04411143942591811,0.24525116082735332,0.2096615562626555,0.45473819719838554,1558.8425399960656
56-007,Conocoto,real_parroquia,3090,2374,0.06666666666666667,0.06647887323943662,0.21650485436893205,0.4961165048543689,0.11553398058252427,0.10097087378640776,0.014563106796116505,0.20194174757281552,0.3563718564566261,0.6560741982143916,1557.5201465609657
50-190,Quito,real_barrio_cne,2380,2143,0.05143338954468803,0.054187192118226604,0.23067226890756304,0.4810924369747899,0.10336134453781512,0.1273109243697479,0.010924369747899159,0.21932773109243697,0.4061395759717314,0.7243722905338109,1552.3298186139568
50-198,Quito,real_barrio_cne,2795,2362,0.07275985663082438,0.07269279393173199,0.23255813953488372,0.46833631484794275,0.10590339892665473,0.12665474060822898,0.016100178890876567,0.21645796064400716,0.3569985221823446,0.6569341948950823,1551.6785683421845
56-025,Conocoto,real_parroquia,2862,2362,0.0700280112044818,0.08080155138978669,0.20475192173305382,0.4640111809923131,0.09154437456324249,0.11320754716981132,0.015373864430468204,0.18867924528301888,0.3563718564566261,0.6560741982143916,1549.647256182393
50-331,Quito,real_barrio_cne,3553,2851,0.05206867435969603,0.12230971128608924,0.22994652406417113,0.47115113988179,0.1080776808330988,0.12186884323107233,0.011820996341120181,0.21812552772305094,0.2735524622762896,0.5424180635817769,1546.433899271646
50-290,Quito,real_barrio_cne,3437,2850,0.08149010477299184,0.10264721772015127,0.21268548152458538,0.4652313063718359,0.10154204247890602,0.11114343904567937,0.013092813500145475,0.19959266802443992,0.2735524622762896,0.5424180635817769,1545.8914812080643
50-374,Quito,real_barrio_cne,4358,3385,0.09141019751952228,0.12132505175983437,0.25631023405231756,0.4726938962826985,0.1312528682882056,0.12505736576411197,0.01973382285452042,0.23657641119779715,0.2107060991505236,0.4561716622492717,1544.1410767137847
50-368,Quito,real_barrio_cne,3517,2770,0.03298265567244811,0.1319796954314721,0.24168325277224909,0.46971851009383,0.12453795848734717,0.1171452942849019,0.006255331248222917,0.23542792152402617,0.2836121437422552,0.5562233385704759,1540.7386478402182
80-007,San Antonio,real_parroquia,6317,4886,0.10708062727704737,0.10935637663885578,0.2327053981320247,0.4783916416020263,0.11524457812252652,0.11746082000949817,0.02501187272439449,0.2076935254076302,0.1078990375885237,0.3150857083405627,1539.5087709519894
84-004,Tumbaco,real_parroquia,4290,3247,0.14085494043447794,0.07537248028045573,0.24545454545454545,0.47692307692307695,0.12167832167832168,0.12377622377622377,0.03636363636363636,0.20909090909090908,0.2229687262954856,0.4730001215193621,1535.8313945733687
55-026,Calderón,real_parroquia,6018,4503,0.0988188321410747,0.10139103554868624,0.24343635759388502,0.49534729145895645,0.12246593552675307,0.12097042206713193,0.025257560651379195,0.2181787969425058,0.1266315416264707,0.3407930202813737,1534.5909703270258
50-351,Quito,real_barrio_cne,3983,3009,0.08059251820236003,0.13090229079008883,0.2671353251318102,0.4853125784584484,0.13557619884509164,0.13155912628671856,0.025106703489831784,0.24202862164197841,0.2497268302374093,0.5097212626751959,1533.7512793896644
55-053,Calderón,real_parroquia,6047,4497,0.13858111460228212,0.10003195909236177,0.2487183727468166,0.4837109310401852,0.12386307259798247,0.12485530014883413,0.03654704812303622,0.21217132462378038,0.1266315416264707,0.3407930202813737,1532.5462122053375
50-110,Quito,real_barrio_cne,3333,2573,0.13861386138613863,0.10631578947368421,0.24692469246924692,0.5046504650465047,0.12151215121512152,0.1254125412541254,0.032403240324032405,0.2145214521452145,0.3121550160188366,0.595393783686324,1531.9482054249117
50-389,Quito,real_barrio_cne,4353,3357,0.04870204456696531,0.14792899408284024,0.25223983459682975,0.4824259131633356,0.12795773030094187,0.12428210429588789,0.01286469101768895,0.23937514357914083,0.2107060991505236,0.4561716622492717,1531.368270170805
55-009,Calderón,real_parroquia,6144,4479,0.17220052083333334,0.1163101604278075,0.2809244791666667,0.4962565104166667,0.14176432291666666,0.13916015625,0.04931640625,0.23160807291666666,0.1266315416264707,0.3407930202813737,1526.411937840273
50-029,Quito,real_barrio_cne,2850,2245,0.10158730158730159,0.09817945383615084,0.2687719298245614,0.48771929824561405,0.13649122807017544,0.13228070175438597,0.023508771929824562,0.24385964912280703,0.3736230842911878,0.6797486997336066,1526.0358309019468
55-040,Calderón,real_parroquia,5729,4476,0.10754189944134078,0.10614702154626109,0.26287310176296036,0.4775702565892826,0.12829464129865595,0.1345784604643044,0.030371792633967533,0.23250130912899283,0.1266315416264707,0.3407930202813737,1525.3895587794286
50-261,Quito,real_barrio_cne,4479,3336,0.1455682071891047,0.12372448979591837,0.2554141549453003,0.48135744585845053,0.12525117213663764,0.13016298280866265,0.035052467068542086,0.2203616878767582,0.210236634531113,0.4555273984929733,1519.639401372559
50-316,Quito,real_barrio_cne,3879,2968,0.05568445475638051,0.10013780431786863,0.2552204176334107,0.48672338231502965,0.13302397525135345,0.12219644238205724,0.012889920082495489,0.24233049755091518,0.2497268302374093,0.5097212626751959,1512.8527076199814
55-048,Calderón,real_parroquia,5730,4436,0.05462478184991274,0.10269773145309626,0.2542757417102967,0.47853403141361256,0.12303664921465969,0.131239092495637,0.013961605584642234,0.24031413612565444,0.1266315416264707,0.3407930202813737,1511.7578379681738
55-031,Calderón,real_parroquia,5738,4435,0.09097246427326594,0.108927381745503,0.23300801673056815,0.48187521784593934,0.11415127222028582,0.11885674451028233,0.01917044266294876,0.21383757406761938,0.1266315416264707,0.3407930202813737,1511.4170449478925
50-228,Quito,real_barrio_cne,3441,2700,0.11188607962801511,0.1078838174273859,0.24237140366172624,0.4742807323452485,0.11508282476024412,0.12728857890148212,0.02964254577157803,0.21272885789014823,0.2855555061574712,0.5588902870852502,1509.0037751301757
50-444,Quito,real_barrio_cne,4638,3317,0.14273393704182838,0.1685761047463175,0.29064251832686505,0.49374730487279,0.14359637774902975,0.14704614057783527,0.043553255713669685,0.24708926261319533,0.2096615562626555,0.45473819719838554,1508.3666001070449
50-135,Quito,real_barrio_cne,2908,2310,0.13651994497936726,0.09709887507400829,0.2733837689133425,0.4889958734525447,0.13961485557083905,0.13376891334250343,0.03782668500687758,0.23555708390646493,0.3537960303510952,0.6525392962564884,1507.3657743524882
50-210,Quito,real_barrio_cne,3209,2497,0.17827037152669373,0.11211267605633803,0.259582424431287,0.48737924587098785,0.1305702711124961,0.1290121533187909,0.04954814583982549,0.2100342785914615,0.3176688362094704,0.6029606041892865,1505.5926286606484
55-038,Calderón,real_parroquia,5890,4414,0.14872665534804755,0.09181701030927836,0.24787775891341257,0.4904923599320883,0.12427843803056027,0.12359932088285229,0.03242784380305603,0.21544991511035655,0.1266315416264707,0.3407930202813737,1504.2603915219836
50-202,Quito,real_barrio_cne,2970,2489,0.045899426257171784,0.08298001211387038,0.24882154882154883,0.45016835016835016,0.11986531986531987,0.12895622895622896,0.010437710437710438,0.2367003367003367,0.3176688362094704,0.6029606041892865,1500.7689438271343
77-002,Pomasqui,real_parroquia,3383,2517,0.09608540925266904,0.08854166666666667,0.19834466449896543,0.47679574342299735,0.09488619568430387,0.10345846881466154,0.023056458764410287,0.17469701448418565,0.3126380000748475,0.596056600668248,1500.2744638819802
51-905,Alangasí,real_parroquia,3870,3068,0.10832471561530507,0.07317073170731707,0.22144702842377262,0.47984496124031006,0.11627906976744186,0.10516795865633075,0.022997416020671835,0.19844961240310077,0.2334975369458128,0.48744919993436714,1495.4941453986385
50-094,Quito,real_barrio_cne,3183,2503,0.07948476280238768,0.10582306830907055,0.25227772541627397,0.4728243795161797,0.12880929940307886,0.1234684260131951,0.021049324536600692,0.23122840087967325,0.3121550160188366,0.595393783686324,1490.270640566869
50-028,Quito,real_barrio_cne,2819,2190,0.08123448031216743,0.10160771704180065,0.27314650585313943,0.4870521461511174,0.1376374600922313,0.13550904576090814,0.02092940759134445,0.25221709826179495,0.3736230842911878,0.6797486997336066,1488.6496524165984
56-019,Conocoto,real_parroquia,2806,2267,0.07030692362598144,0.06613756613756613,0.2398431931575196,0.47719173200285103,0.11938702779757662,0.12045616535994298,0.017462580185317177,0.22238061297220243,0.3563718564566261,0.6560741982143916,1487.3202073520258
84-011,Tumbaco,real_parroquia,4068,3138,0.1607669616519174,0.05691418408181414,0.22664700098328416,0.4776302851524091,0.11012782694198624,0.11651917404129794,0.04400196656833825,0.18264503441494592,0.2229687262954856,0.4730001215193621,1484.2743813277582
55-015,Calderón,real_parroquia,5895,4351,0.08753180661577609,0.11795373085695667,0.26293469041560646,0.47955894826123835,0.12366412213740458,0.13927056827820186,0.020525869380831212,0.24240882103477523,0.1266315416264707,0.3407930202813737,1482.790431244257
80-008,San Antonio,real_parroquia,6119,4683,0.07214297425807509,0.10964253529588465,0.26180748488315086,0.4870076809936264,0.13155744402680178,0.1302500408563491,0.018467069782644223,0.24186958653374735,0.1078990375885237,0.3150857083405627,1475.546372158855
56-031,Conocoto,real_parroquia,2796,2248,0.05945558739255014,0.05949966193373901,0.2349785407725322,0.4803290414878398,0.1223175965665236,0.11266094420600858,0.011802575107296138,0.22317596566523606,0.3563718564566261,0.6560741982143916,1474.8547975859524
50-317,Quito,real_barrio_cne,3698,2883,0.05037919826652221,0.1108891108891109,0.23093564088696591,0.47863710113574903,0.11627906976744186,0.11465657111952407,0.012709572742022715,0.21741481882098432,0.2497268302374093,0.5097212626751959,1469.5264002925899
50-350,Quito,real_barrio_cne,3886,2877,0.15079773546062789,0.1398825413774693,0.27328872876994337,0.4930519814719506,0.13252702007205353,0.14076170869788987,0.03937210499227998,0.2339166237776634,0.2497268302374093,0.5097212626751959,1466.4680727165387
50-103,Quito,real_barrio_cne,3009,2459,0.07019294743845642,0.07481162540365985,0.23595879029577932,0.4675972083748754,0.11399135925556664,0.1219674310402127,0.018943170488534396,0.21668328348288468,0.3121550160188366,0.595393783686324,1464.0733140846708
50-298,Quito,real_barrio_cne,4086,3206,0.13631913852178168,0.10461828463713478,0.24498286833088595,0.4845814977973568,0.11674008810572688,0.1282427802251591,0.03352912383749388,0.21145374449339208,0.210236634531113,0.4555273984929733,1460.4208395684725
50-226,Quito,real_barrio_cne,3412,2611,0.21277842907385697,0.11767895878524946,0.2828253223915592,0.4862250879249707,0.1392145369284877,0.14361078546307152,0.06184056271981243,0.22098475967174677,0.2855555061574712,0.5588902870852502,1459.2625395795883
50-270,Quito,real_barrio_cne,3494,2610,0.13222667429879795,0.12043010752688173,0.2601602747567258,0.48397252432741844,0.12593016599885518,0.13423010875787064,0.0294791070406411,0.2306811677160847,0.2855555061574712,0.5588902870852502,1458.703649292503
50-200,Quito,real_barrio_cne,2970,2414,0.11318795430944964,0.07512805919180421,0.2468013468013468,0.4841750841750842,0.12188552188552189,0.12491582491582491,0.025252525252525252,0.21616161616161617,0.3176688362094704,0.6029606041892865,1455.5468985129378
51-907,Alangasí,real_parroquia,3636,2969,0.064891846921797,0.06885919835560124,0.2004950495049505,0.47112211221122113,0.09625962596259625,0.10423542354235424,0.015126512651265127,0.18536853685368537,0.2334975369458128,0.48744919993436714,1447.236674605136
