zona_id,viirs,ndvi,mndwi
50-449,48.644619264910304,0.15433556999681422,-0.029964859473900252
50-450,44.13673302629869,0.16011591356373267,-0.03592508499663693
50-451,50.26034269060408,0.0676902575222132,-0.01306466824996723
50-452,43.75719734862611,0.1202246798518549,-0.023478185350325847
50-453,41.52143776253478,0.07894660032373348,-0.013142709683750517
50-454,44.96224786329639,0.10856985794866925,-0.02700798084781656
50-455,43.82028926947177,0.12205987640076169,-0.020139601820783237
50-456,43.127530141001365,0.12881160098737646,-0.026379433951359145
50-457,48.91973977274709,0.1419590521511408,-0.02707557779776147
50-458,36.06606446543048,0.17239178483122672,-0.024210884851656244
50-459,37.351489249335394,0.1558002054916168,-0.04448437234378793
50-460,21.31483398008225,0.14194860851810454,-0.03059591399844154
50-461,13.262939396764775,0.201015654107516,-0.05281068620820394
50-462,16.669769385356464,0.20703063760948645,-0.04970779049300533
50-463,34.941426396133885,0.18429567023937127,-0.0432143384906338
50-464,39.14512423465128,0.1614007919182787,-0.03906067887397823
50-465,30.236867671579176,0.19097513132447871,-0.0473081782061064
50-466,42.93017759179217,0.2036244232565523,-0.04890401098941371
50-467,45.27549020727197,0.15091682038310614,-0.03387990023273223
50-468,41.933312940879695,0.175252309083191,-0.03790117647534266
50-469,44.66423621454735,0.13990854150243676,-0.03568685748048466
50-470,41.001803413766325,0.13963603172316955,-0.03292873958680016
50-471,42.17363457326535,0.13150491159489583,-0.03876957035579678
50-472,50.39930339192236,0.11505650322804566,-0.030562500354178523
50-473,44.50035646377509,0.1443232344027087,-0.025191048883313392
50-474,50.49756033945891,0.12176559630954543,-0.026891113282022292
50-475,41.509365355016115,0.16404858856802115,-0.03144680149286135
50-476,47.09000015258789,0.12551321589024603,-0.03149779739698497
50-477,43.20058822631836,0.12390073149915455,-0.01656602756177311
50-478,37.41572263505724,0.18349285119006659,-0.030024114638312546
50-479,47.483095607996994,0.16964980338040386,-0.03266036066329929
50-480,48.18689499778309,0.18929983248198518,-0.04492339001561462
50-481,50.54696494306444,0.1992562714752097,-0.05226751921549627
50-482,48.94486540578791,0.10054829311553759,-0.028733722643264105
50-483,52.536251227060944,0.09071708855407253,-0.01807309754787946
50-484,49.57824783820611,0.09875321479818285,-0.02451080653597489
50-485,45.59429565532096,0.10465536990062617,-0.023662839256420074
50-486,45.6477713741043,0.12474957239972978,-0.03175457127960463
50-487,44.82200020844081,0.13018207812752203,-0.020290074511820397
50-488,41.773156246609155,0.12113288079426303,-0.028508309062772588
50-489,40.35848974224258,0.13304981258341614,-0.03371244361441489
50-490,40.88719766520341,0.10008488083810009,-0.01900173879784003
50-491,39.95671697912629,0.13494575236528683,-0.032009898274665334
50-492,37.2347546586203,0.18422608904562476,-0.036317749620330936
50-493,21.337360360729164,0.23236168482894096,-0.05770530912794961
50-494,36.46059676172933,0.12218803277803092,-0.024863834537781484
50-495,38.75309381390562,0.15171172294431756,-0.037738029488266295
50-496,21.70326052750566,0.23366258924819708,-0.06734997312020592
50-497,41.745545124167094,0.1636257366562739,-0.03807321080717355
50-498,28.649547070895935,0.23198343164775534,-0.062060985296269626
50-499,26.640980030686432,0.2542425957827386,-0.06595707944701115
50-903,22.659299722238742,0.1669732381639943,-0.03701444270975877
50-904,14.44040008544922,0.15392149043862355,-0.053532082446089944
50-916,7.634597967317955,0.21944712874634595,-0.0690709729574795
50-950,38.35857048813178,0.17916663721281373,-0.0656871196069543
50-999,10.361412660530123,0.23941092069016257,-0.035619684324648564
51-001,20.319569838409734,0.25202175457867154,-0.05462022997381811
51-905,28.656027281816282,0.2154704467350342,-0.05180205110230846
51-906,38.1161955318219,0.21989967724196036,-0.057942613216908655
51-907,52.51102317709341,0.18620164976907233,-0.05598611839517813
51-908,44.50642195320345,0.20862685998924071,-0.06247698462003606
51-909,25.710788402323406,0.21913971233070637,-0.05811682118950665
51-999,12.439466399191293,0.2794557188132163,-0.05960484648300669
52-001,19.593872109087258,0.26396640105208685,-0.06616411123497816
52-002,17.03093624156708,0.272044432672401,-0.0626174757217553
52-003,20.723934536954783,0.24384434944395092,-0.058598030798589225
52-902,21.914780141421012,0.2610320516311349,-0.07569950234900208
52-903,30.9802968865734,0.22383159196601948,-0.05715291168575147
52-904,30.742993131745607,0.25379336883153575,-0.06486647295461782
52-910,12.22109797524243,0.22767421663079196,-0.06524271319750055
52-911,24.34105338569009,0.22171093936297778,-0.06051706584646684
52-912,28.941140514092154,0.24483933579083378,-0.056332690964776146
52-914,15.144735948807623,0.26008706055920144,-0.06679164099006085
52-932,8.577918580340855,0.3093741677769182,-0.07845901689049017
52-939,11.374470983371365,0.2544650064041932,-0.0625797770503995
52-999,5.5631787915093724,0.2980137749616843,-0.0448035522412634
53-001,7.049218719303608,0.2270580727950409,-0.0423519247051599
53-999,4.072834391665726,0.22325391767723515,0.0021615382421013444
54-001,8.125737535995388,0.18013390581021088,-0.03966445458453031
54-999,1.415021876545252,0.2448192916161076,-0.028747220906978777
55-001,40.690908131736876,0.1153538627776554,-0.027054575155081858
55-002,35.2946604862472,0.12261561218393911,-0.027294436987428602
55-003,28.366722561939653,0.13049598193559245,-0.04279841512473366
55-004,25.278308959940016,0.10640520750678556,-0.04201351235118268
55-005,19.894487564781848,0.1038845430482408,-0.04542202795000462
55-006,14.032507209484178,0.11060272178835873,-0.06456820599050833
55-007,22.28937681537549,0.11954595811423713,-0.06639579885779685
55-008,25.673315046892302,0.1161704354891799,-0.05315663552285779
55-009,36.99534981114089,0.09320167743145838,-0.028179364925728666
55-010,39.30705441471829,0.10151775073684274,-0.020730672512737653
55-011,35.961879608442445,0.10917092207680146,-0.03354004228474064
55-012,33.21295974998962,0.11318824938618843,-0.04973303825789991
55-013,36.128716644985985,0.12027829045550546,-0.04326099435689459
55-014,37.22390365600587,0.0855313680526151,-0.020473023546210826
55-015,42.566704963847684,0.11448799968931232,-0.0421490915444644
55-016,41.59672562677241,0.0866252882280334,-0.014498482715870778
55-017,40.22075773007942,0.09067072302234482,-0.009202082456250225
55-018,37.262653889299244,0.12034270035967863,-0.023697946336577517
55-019,44.71044636353034,0.08279691317190463,-0.005575560698894133
55-020,55.51755018348238,0.09302018023943427,-0.00865949228508571
55-021,55.99271069566053,0.08463639320672478,-0.02836229059712629
55-022,49.78949982663417,0.11005472150055148,-0.03346800840333251
55-023,46.18378579843757,0.1333864572511732,-0.0400706157267657
55-024,17.80020011176404,0.1435682759667448,-0.06784917327027637
55-025,20.128229681047838,0.15368229679559853,-0.06981733713369033
55-026,52.64444236670222,0.0915558404533066,-0.030062238430384806
55-027,63.3813189654992,0.08201013481502248,-0.003390317809664295
55-028,56.21736555553618,0.07415454805882975,-0.0064027144804818205
55-029,52.096940550414274,0.10677879120446321,-0.018003628344484254
55-030,49.38578862361526,0.13271637123201535,-0.03506476206571348
55-031,53.20490292402414,0.07220289850482563,-0.024371762421299046
55-032,53.117282183873165,0.053865027277645125,-0.017468217929063397
55-033,45.78478182554245,0.1014582093039989,-0.028385230157248614
55-034,52.14293231265083,0.06556295835396875,-0.02083916086984325
55-035,60.917631078649464,0.10658485414165039,-0.04364064234733716
55-036,57.59095892187667,0.06461628841407221,-0.01372267250807421
55-037,57.40461586485517,0.078350929525903,-0.015247444944861263
55-038,51.727994098639286,0.0855803637430282,-0.018366817159554728
55-039,46.641537772617305,0.09593985335792071,-0.025841876489179585
55-040,44.86296367909439,0.08930464233867122,-0.025887854713490647
55-041,43.774183506868326,0.07470766515680931,-0.022693889402074657
55-042,28.11808727610679,0.1413750528579592,-0.05501570787277777
55-043,41.9144136587205,0.10152829166913606,-0.03614067006793014
55-044,53.229913820833765,0.0838364669706855,-0.032069398582569825
55-045,67.93321994982269,0.0736074267803761,-0.02677112036088874
55-046,56.54673253676868,0.11124630098151628,-0.04280237934839973
55-047,64.81928233846028,0.05486048231381549,-0.035878741088032164
55-048,36.5942032061725,0.12467822669374683,-0.05417765133612254
55-049,39.36268371740977,0.11301132079624027,-0.04359270735925018
55-050,29.175940559544696,0.14677255502183068,-0.05285304566075905
55-051,12.830413855848642,0.1844387724496894,-0.07545222204709398
55-052,19.12089348749192,0.1477195897234364,-0.06632695139644917
55-053,20.106296524228785,0.1881188417768939,-0.0705836441265621
55-902,24.278019866362442,0.15302895426815877,-0.08168653886763613
55-999,10.447489166343777,0.1752114815827584,-0.08622738530218602
56-001,38.57757812198343,0.18303591769722838,-0.05775914467347915
56-002,34.88341506906108,0.1986254911476519,-0.0634407766377589
56-003,35.352228976231,0.22357099260969238,-0.07553081046270956
56-004,37.04645302667302,0.20886740325930478,-0.07498532288619693
56-005,32.12301778355251,0.21958325492005373,-0.06426651363124636
56-006,30.321992880933223,0.18231629817451006,-0.05430621002028328
56-007,31.03296546672953,0.22624310988040686,-0.07368053339701776
56-008,37.697678739603084,0.20979585349753707,-0.0648877571659749
56-009,34.2468275970115,0.238362448247149,-0.06765567470141204
56-010,39.56192432789001,0.21555405152342733,-0.0707625566835727
56-011,37.98245508755957,0.18408551558567982,-0.060991026853501364
56-012,42.81975025741207,0.2017568137587136,-0.04906893559470998
56-013,44.660256429491106,0.18686899408152635,-0.058364964218147644
56-014,40.900159720914914,0.21810992275996066,-0.05960653354739975
56-015,33.99082298787037,0.22594982573086533,-0.07647413201868677
56-016,33.871320456407915,0.20810087025473367,-0.0697723191036381
56-017,27.56757111877565,0.22788677487547934,-0.0743351913239331
56-018,32.26392705403716,0.20947889419741772,-0.0696858960407853
56-019,40.83196104294451,0.1948656736976874,-0.06847425537677884
56-020,42.045250289106136,0.17376957800863224,-0.059427579281385555
56-021,44.46784198485579,0.18813701199227023,-0.05532470318611851
56-022,44.20476170217347,0.1787679565786409,-0.059803463454299495
56-023,23.309604631123616,0.2532476066732707,-0.08473298561893414
56-024,29.003836667762616,0.23019932790861203,-0.07958230362884554
56-025,36.76966579554313,0.24521177246969805,-0.06947859175353523
56-026,40.481954705497685,0.2043074349895882,-0.0646802852069693
56-027,36.276209579279396,0.21091190050793662,-0.06506595713683681
56-028,32.99526308506271,0.2197251680306342,-0.06802468524147524
56-029,44.66221213288817,0.19656438881361557,-0.05408755292648933
56-030,23.15292744611571,0.25500782006334033,-0.07838811706998963
56-031,28.936578342495086,0.233333758396114,-0.061034017832162085
56-999,19.691765410685928,0.28929181744389576,-0.0743927175551443
57-001,33.31693536385725,0.23195575690790285,-0.053726049947732064
57-002,40.7779502373094,0.20524721699951393,-0.04961784392373893
57-003,65.4992679856579,0.14468932357249562,-0.03315772085734951
57-004,47.66873495621573,0.18328644741535274,-0.04225619869051313
57-005,34.443825381520504,0.1995588236005469,-0.04904935216446747
57-006,57.09370654501989,0.17996958225278506,-0.039725679134747977
57-007,58.73136237002581,0.218156186226449,-0.04810681345637207
57-008,58.051436764756446,0.18377751359275832,-0.0377690305605548
57-009,54.74734413173765,0.22543489598445088,-0.06273727193958681
57-010,30.122564652894095,0.2535756324119434,-0.07161118455436466
57-011,18.772055764517248,0.23502079125427905,-0.08318897629056685
57-012,15.6965949933391,0.2172111381388403,-0.07343363325889501
57-999,12.813312027422032,0.2576196220565101,-0.09622229789725344
58-001,9.198571401483873,0.22030887796478907,-0.061853684449085754
58-999,12.533147152727537,0.2525274525013032,-0.0647178516661901
59-001,18.739370381180862,0.22820047802488938,-0.049701773390128136
59-002,19.29674747819811,0.21534104172864765,-0.03625927797759581
59-999,4.674065902378514,0.19964666604807552,0.025470834399012907
60-001,38.19548660011615,0.17785361479258405,-0.0033237184271566805
60-002,47.878255753140714,0.13422665669192513,-0.003766061048886073
60-003,62.63000096082687,0.191817826621396,-0.003312952553895358
60-907,18.21516208820515,0.1825796769662189,-0.008205682796332802
60-916,17.278520224714818,0.20160556748522762,-0.02167504686787479
60-924,16.698516642424597,0.21215569525254507,-0.0673103985930359
60-999,18.65935423609153,0.19911157266747154,0.010730618601892075
61-001,3.0711841661679125,0.2432984905185862,-0.04199687461088582
61-999,0.8079575538532723,0.22788217580008666,-0.005988617171272986
62-001,22.936011980801094,0.2611346315252779,-0.060364424349190496
62-999,7.702463287563077,0.3026905649655495,-0.07106590768502712
63-001,14.531943858297248,0.20090687600008583,-0.06644473532262556
63-002,17.08078534538681,0.19558031190646372,-0.061191995516812245
63-003,16.334686208369483,0.21056233039383093,-0.06615483055248915
63-004,18.403796328840034,0.2168000932897337,-0.06614574986043699
63-902,14.997100172042845,0.17119359429249334,0.001167988560508225
63-905,9.42398761093982,0.1826467703878043,-0.026038068811105708
63-916,22.68560337836769,0.21631721088531736,-0.05406922323071432
63-923,6.962280666619017,0.1488687197936155,-0.07875040216531831
63-937,65.64156163843667,0.21451291693876254,-0.037076222533917326
63-999,15.740889383449034,0.20689765553630893,-0.059874145101202175
64-001,14.685844086469228,0.24222740075159863,-0.06676011065240413
64-923,11.933409235694192,0.2521646660853164,-0.06359133175208406
64-928,10.717862485374807,0.26369394881254526,-0.06688675924812368
64-999,6.267741120618358,0.2532992857463049,-0.07154839127716389
65-001,30.575207135210007,0.17663737390685516,-0.06755802094674053
65-002,21.997561053825684,0.1943101645165777,-0.07611588484951244
65-003,20.783228871708378,0.17971180925028496,-0.07503490215048736
65-004,17.11174422237543,0.1913776443335126,-0.08445898915619834
65-999,16.672908566723887,0.24084191559615253,-0.09014337223906278
66-001,9.61480135344164,0.30448991712532614,-0.0631186006326202
66-999,0.971954601039252,0.19511349560285843,0.02497380041764262
68-001,3.1894129712571986,0.2829382772425838,-0.08192214622671176
68-999,0.8049010994960093,0.24516135078236737,-0.009647443564830086
69-001,7.243524003629007,0.15565068836155224,0.01875540139633844
69-999,0.9525186217461571,0.19050276151460807,0.029705015809288818
70-001,25.631955571753213,0.1952807924147034,-0.05709829727788312
70-002,19.090083631057315,0.19922920647666412,-0.06189057979588729
70-908,13.87401664904145,0.2274546553519024,-0.07342397157691408
70-910,20.302382026043237,0.2365130877376804,-0.06457266324408881
70-912,29.81598600307545,0.21917416683212737,-0.057745076973444436
70-918,40.19926035404205,0.19185201211914799,-0.038618003003278514
70-999,15.188487511689397,0.2496759310944351,-0.07624367693451092
71-001,5.8206132650375375,0.21498572832677548,-0.013320264308369604
71-908,2.3028351845322073,0.2143211223161347,-0.04449108336372865
71-999,1.0350190293184451,0.1903757038903256,0.023843845656197737
72-001,5.568515954492064,0.20833721733177363,-0.017125551000639526
72-906,3.9931625586289625,0.16360941186633288,-0.007849356291711615
72-999,0.7438885906319422,0.16289385357009298,0.03880837791848557
74-001,15.865980887185962,0.23875224635540285,-0.06219838288231049
74-999,4.686133867456563,0.2584952873590051,-0.07125784306097246
75-001,28.871446589308388,0.16856820766666583,-0.028770332070578344
75-002,24.049704115771682,0.19080752670615353,-0.034565276955325595
75-003,23.861972842003283,0.19429053868065693,-0.03703062416642111
75-937,5.10607624567185,0.2400731790238798,-0.04676820048733006
75-999,2.804895897009524,0.175261016401748,0.04202135324748741
76-001,10.853527234144103,0.2572969472897618,-0.018510371604545345
76-950,8.85110290919509,0.24406128864490062,-0.044556896123831256
76-975,2.084099754335565,0.22969167540720034,0.013094670089778408
76-999,1.5019437237098272,0.2030332830750526,0.02426803925056895
77-001,18.13639104312524,0.13234509858745774,-0.043761280250751156
77-002,23.381762519787756,0.1577132264415917,-0.05137282779574391
77-003,28.010577766182497,0.1288541241221021,-0.03927343483097757
77-004,21.98122840324269,0.1478602302249495,-0.04444672617354578
77-005,34.74991766559451,0.13328013247146894,-0.03675688434664383
77-006,33.680428447314405,0.12484880238414063,-0.03099612869475905
77-007,35.27538240373191,0.1572609893648738,-0.05021515139490091
77-905,15.209090753035115,0.10526423116146413,-0.05144879012328643
77-906,25.336619465597476,0.16471239048974703,-0.056606813155623895
77-999,10.152175653223532,0.18988876597219287,-0.05437507885715618
78-001,11.13215341768315,0.22581365599169706,-0.06485281244480912
78-906,4.2225074689779705,0.16737512845872204,-0.02131732898808877
78-914,5.857036671646824,0.25397202902265564,-0.07585014969307484
78-999,6.8784511451218044,0.22168188713909015,-0.047576332892857995
79-001,20.159856552317777,0.2365604033953858,-0.0839293976941123
79-999,18.766171741370414,0.24609782194166377,-0.0795488598939548
80-001,11.738402522870194,0.13477043902640506,-0.05371524354245233
80-002,13.690022182591417,0.11127444063783049,-0.04397136113085594
80-003,22.990084503966735,0.09056436906563846,-0.04349651453837148
80-004,18.753470803739074,0.11629305150649721,-0.0626862024091449
80-005,28.605649441510174,0.0995333699077725,-0.04027453885835823
80-006,34.389193767555916,0.10830341732179588,-0.04546304409609017
80-007,33.75303917023993,0.09832726511117713,-0.03663280889832169
80-008,42.465071261666374,0.09839057920742425,-0.03417666130338469
80-009,40.80111218729326,0.10409561689756816,-0.03567891286745447
80-010,29.39252453802693,0.1459972773398246,-0.06051357066197479
80-910,26.87146335694848,0.11409734899000394,-0.05832904773473872
80-912,23.450000762939453,0.08503797708475544,-0.025097473883816838
80-999,3.739347457905015,0.18363316077635986,-0.07690005402049845
81-001,6.3272879760384475,0.23383770210857424,-0.07340184658656293
81-999,0.9563975458242566,0.2527841027360243,-0.030241063666265073
83-001,22.144998769647994,0.2226273677517795,-0.06255313490037058
83-999,20.13030312344067,0.2081306819980949,-0.06182997354227567
84-001,17.189074452630283,0.23027260608836814,-0.08237139520868514
84-002,22.785485097978594,0.22163062202066114,-0.07301301376275464
84-003,26.386390580698354,0.20659546453140437,-0.07037385050684589
84-004,27.19047386005988,0.2098888793852061,-0.06914682743272799
84-005,24.165261590471516,0.20684345265057777,-0.06746188948852391
84-006,37.01551351905133,0.20067350290204802,-0.05370738709926945
84-007,36.80746221975191,0.21315006465721642,-0.05383805249857226
84-008,29.50717056485852,0.1991669369468813,-0.06257170988431682
84-009,33.084406763170634,0.20120251107667256,-0.06366606411897265
84-010,38.07546857256275,0.20018963755010147,-0.06564014872302429
84-011,32.15914757259684,0.21993530113624307,-0.06804137002395864
84-012,30.356211114701264,0.2016229670523399,-0.06308107921973596
84-013,31.248606371576077,0.19729743273325,-0.06814328291328917
84-014,32.106859752110076,0.1838891417885622,-0.06451226874869438
84-015,29.27517686523167,0.18687232274655094,-0.05833788678254124
84-999,7.457101924680939,0.26027149719664333,-0.08376327513311456
85-001,18.698942897450813,0.20813081161346278,-0.048273858846873866
85-002,25.088384480861567,0.2026086393234517,-0.04198244008236649
85-003,21.239403455955543,0.20805732392672494,-0.044128575159956024
85-999,7.28275235426408,0.2177041574131461,-0.00021231093210962907
86-001,24.114762179056807,0.20019079420496627,-0.0626138551777604
86-906,11.699259033909552,0.16356183552034834,-0.07188752872306263
86-999,10.473963943194684,0.2377541425513645,-0.09657460153868402
